CONTENT,STAR
"Gb đã ít trong khi giá lại chát (hồi mình mua là 14tr), thế mà  đăng hình lên facebook còn bị mờ, khắc phục bao nhiêu lần cũng không được
Hối hận vì đã mua  ",3
"Mua máy tháng 10/2019 dùng đc khoảng nửa năm máy bị đóm màn hình kèm nóng đem bh. Hãng báo imei khay sim khác imei máy từ chối bảo hành do thay thế linh kiện. Sau khi xử lý đc giải quyết bổ sung đúng khay sim nhận bh lại. Báo máy lỗi main và đổi máy mới. Lúc nhận máy bị trầy nhẹ góc màn, nv đưa hưởng giải quyết đi lên hãng đổi. Ráng sử dụng máy này thì họ xác nhận máy trầy như vậy để sau này có bh. Nhận máy về mới kiểm tra ngày sạc pin cuối là tháng 3, trong khi máy bảo hành là tháng 4. Đã đc cập nhật hệ điều hành. Mã hàng mà mã máy đổi trả k phải mã thương mại. Máy hay đơ cảm ứng, hay thoát ứng dụng... Hôm nay tải CPU-X kiểm tra CPU có 2 nhân trong khi thông tin là 4 nhân, Ram thì lúc nào cũng trên 75% dù là mới reset máy. Ngày ra mắt máy theo ứng dụng này báo k phải tháng 11/2019 mà là sớm hơn? Đem đi bảo hành thì phiền phức, bán máy xong toàn bộ quy trách nhiệm cho khách hàng, cho hãng, nếu k phải hãng thì là a vận chuyển.",1
"Rõ ràng là mua máy đang khuyến mãi mà mình phải hỏi thì nhân viên tgdd mới kiểm tra và báo lại. Xong rồi mua ốp lưng. Giảm 49% từ ngày 13.5 đến 31.5 nhưng hôm mình mua là 22.5 vẫn không được giảm giá. Và lấy của mình giá gốc..",2
"Mình mua hôm 17 tháng trc lúc mới để qua đêm hết tầm 5% pin, tuần vừa rồi hết khoảng 10% pin qua đêm mặc dù tắt hết ứng dụng để cđ máy bay nhưng vẫn nghĩ qua đêm hết vài % pin là bình thường, đêm qua hết hẳn 40% pin mới tá hoả, trời ơi mua mới đc tháng tgdd nói đã qua tháng đc 2 ngày nên k cho một đổi một phải mang lên ttbh hết cả vài tuần, rồi điện thoại đâu dữ liệu đâu để làm việc đây, quá chán vs đt và chế độ bh bên mình",3
"Hứa là không bao giờ đặt chân vô tgdd mua cái Đt hay cái gì.Mình mới mua cái ip7 plus mới lúc sáng về dùng Mở máy lên thấy thanh thông báo đó phải tắt máy rồi mở lại .Ra ngoài mua máy xách tay cho lành. Giờ lỡ mua rồi thì ráng ngậm cục tức mà dùng đỡ thôi.",1
"Tức quá trước mua để iPhone xách tay xài còn mạnh hơn ở the giới di động,mua kêu nó tải cho bài nhạc chuông nó Ko tải.dt chạy chậm",1
"Sao 1 tháng sử dụng thì máy Kết nối mạng rất là chậm. Hay tuột sóng mạng di động. Ra tiệm kiểm tra thì nói vẫn bình thường. Nhưng về nhà lại tiếp tục bị tình trạng như vậy",1
"Mình mua chưa đc 1 tuần mà tình trạng pin còn 98% thì có đổi lại đc hk.. vs lại nhiều khi bị đứng máy, thấy nản quá",1
"Mình mua chưa dc 1 tháng phát hiện màn lồi lõm. Mang đi bảo hành ko biết có dc đổi cái khác không. Thất vọng qóa",1
"mình lấy 7 plus được mấy hôm thì thấy màn hình và mặt sau rung khi nghe nhạc âm lượng chỉ 50-60% đã thấy màn hình rung thật sự khó chịu ",3
"Sản phẩm OK, mỗi tội pin mau cạn lắm (hầu hết iphone pin không trâu). Với lại mới mua 2 tuần là giảm thêm 1tr nữa xót ghê =))",3
"Hàng kém chất lượng :))
máy mới mua chưa đầy 1 tháng mà dùng thỉnh thoảng lại bị đơ máy",1
"màn hình bị chấm trắng 1mm sao k nên gửi bảo hành ko cửa hàng tgdd nhưng nhìn kỵ mới thấy",2
"Mình mua ngày 20/10 đến nay chưa được 2 tháng mà máy đã tụt còn 98% pin. 100 xuống 99 thì hơn tháng nhưng từ 99% xuống 98% chỉ vài ngày. Pin như vậy có được đổi không ạ, chứ dùng vài ngày mà chai 1% như vậy xót lắm. Mong qtv trả lời mình.",2
"M mua máy từ 5/9/2019 mà đến nay 3 tháng đã tụt mất 3% pin tháng đầu tụt đem ra đổi k cho đổi ",1
"Gửi hình ảnh về cộng dây sạc sạc chưa đc 5 lần, toàn phải mượn dây sạc để sạc, ko dám sạc phải quấn để trong balo, lo đi làm cũng cũng hk thể lên tận nơi để phàn nàn, màn hình lại phát hiện có chấm đen ngây cột sống ",1
"mua con máy iphon7lus dùng chưa đc 1 tháng bắt đầu nhiều lỗi xảy ra. nóng máy khủng khiếp khi sạc . nhanh hết pin ngày sạc 3/4l
nt face k có chuông k có thông báo khi khách nt tới 
cả trang pas bán hang cũng vậy . đem ra tgdd thì nv chối nọ chối kia hết cài đặt lại tải lại ứn dụng câu ngày . k giải quyết tới nay đã 10 ngày điện tổng đài cũng k giải quyết vấn đề coi sao. 1 con máy 13tr mà lỗi tùm lum k xứng đáng số tiền bỏ ra. h khách nt tới k biết phải vào trang mới thấy tn . quá tệ",1
"Mua hôm 7/3/2019 tại TGDD. Đến nay pin còn 93%. Pin nhanh hết và sạc thì chậm. Mặc dù đã tắt hết tất cả các chức năng ko cần thiết để tối ưu hoá cho pin. ",3
"điện thoại mới mua chưa được 1 tháng mở mạng lên khoảng 30p là điện thoại bị nóng là sao.",3
"E mới mua đc 5 ngày mà sao nó bắt 4G yếu sao ấy, chơi game thì hơi lag, bật Mic lên nói thì ko chơi đc luôn, xem YouTube thì 1 hồi nó mới ổn định, mạng cứ xoay vòng.. cũng 1 nhà mạng sao con ss nó chạy vèo vèo, còn ip nó chán lắm, ko biết là do dòng ip nó bắt 3G,4G yếu yếu vậy?? ",1
"Cho e hỏi e mới ip7plus mấy lần đầu e bật wifi để qua đêm chỉ mất 2% bin nhưng xài được 1 thời gian e để wifi quá đêm mất 30% bin v e có đổi được k ạ e còn đang trong 1 tháng 1 đổi 1",1
"Nghe nhạc bị rung nóng .củ sạc  khi sạc nóng mang ra ktra kêu mang về.Cảm thấy thất vọng khi mua tại tgdđ",1
"Mới mua chưa được 2 tháng pin còn 96%. Ko vừa sạc vừa chơi. Chỉ lướt web nhưng tụt pin rất nhanh. 3-4’ hết 1%. Ổn ko ad",3
"Máy mua 6/6/2019 pin còn 96% ổn không ad ? Để qua đêm tụt 3% pin. Bắt sóng 4G không ổn định",3
"Mình mua máy được hơn 1 tháng bị lỗi không nhận được sạc và tai nghe. pin rất nhanh hết",3
"Camera trước lỗi, rất loá ảnh, gọi zalo hoặc messenger loá k thấy hình luôn, mang ra siêu thị nhân viên giải thích dòng ip 7 plus máy nào cũng bị. Thiết nghĩ máy nào cũng bị thì nta mua làm gì",3
"Máy thiết kế đẹp,loa to rõ,chụp hình xoá phông đẹp,hệ điều hành IOS mượt mà,tuy nhiên máy dùng nhanh bị nóng,sạc pin tầm khoảng 3 tiếng hơn,mình ko chơi game,chủ yếu lướt web,Zalo,messenger,Facebook... thì thấy quá ổn với em này",3
"Mới mua được 1 tháng mấy ngày.pin để qua đem tụt trên 50%, pin còn 90% tụt rất nhanh quả thật vọng",1
"Máy rất nóng khi sử dụng. Bật phần mềm quay màn hình lên để quay khi chơi game thì game đơ không chạy được. Thất vọng toàn tập. Không xứng đáng với số tiền 13 củ.",1
"Công nhận đt iPhone 7lpus giá thì cao mọi thứ sài rất ok. Nhưng có cái 3G và wifi rất yếu thua một cái đt Samsung cùi bắp ",2
"Máy mình mới mua hơn 1 tuần. Lúc gọi điện, đang nói chuyện thì tự nhiên ko nghe đầu dây bên kia nói gì, phair cúp máy gọi lại mới đc là sao vậy. Bị nhiều lần rồi, máy mới mà vậy cảm thấy khá khó chịu",3
"Cách đây 2 thắng mình có mua 1 con 6s plus ơ DMX vẽ bị sập nguồn sạc k lên đi đôi con khác về bi lỗi k bắt được wifi , lẫn lượt đôi tiếp 2 con 6s plus ơ TGĐĐ cũng bi lỗi loa rè. Tất cả đều gởi về hãng giám định mới cho đôi. Chán nản quá mình nâng cấp lên 7 plus phải chịu mất phí 20% TGDd mới cho nâng cấp(chi bớt cho 500 k ), lần này 7plus nghe nhạc lại bị rung màn hình và mặt lưng  goi báo hành nhân viên kỹ thuat apple nói lại là có kiểm tra và nói máy không có lỗi nhưng mà lại bung máy ra xem và restore (minh có đam thoại voi a kỹ thuat ) rồi trả về TGDd bao là máy k có lỗi. Thiết nghĩ máy k có lỗi mà nhận bao hành mà lại bung máy rồi restore lai rồi bao k có lỗi, phi lý quá  mình mới sử dụng có 14 ngày đang trong thời kỳ đổi trả. Rồi mấy cô nhân viên mềm mỏng của TGDd gọi "moi anh Huy lên nhận lại sản phẩm bảo hành k còn kha nang chống nước vì đã bung máy, bỏ tiền ra mua một máy mới bây giờ nhận vẽ một máy đã bung ra fix lỗi. Mình k thêm bớt điều gì, có lẽ mình xui quá khi liên tiếp gặp nhieu máy bi lỗi. Minh k buồn vì xui mà vì i. Có lẽ đầy là lần sau cuối mua hàng o TGDd",1
"Sản phẩm cực tệ mới mua về bị lỗi k sạc đc ra ngoai tgdd đổi cái mới tiếp tục bị lỗi mất tiếng game k bt làm sao điện thoại cả chục triệu mà lỗi tùm lum",1
"Mới mua 1 con 7plus hôm qua đem về nhà còn 34% sáng nay tụt hẳn còn 8% so vs con 7plus 2 năm trước thì năm nay quá tệ",2
"Mọi thứ điều tốt chỉ mỗi có cái là camera có vài họt bụi liti rất nhỏ xem thử đi",3
"sau 19 ngày sử dụng pin sạc 100% từ 22h đến 5h sáng còn 34%, đem ra tgdd ky thuat xem bảo bình thường, haiz pin nó chạy theo parapol xuống cái vèo mà bảo bình thường",1
" Máy mới mua dc vài hôm thì thường  xuyên không nhận  vân tay, pin lại rất nhất hết thất vọng về sản phẩm này",3
"Thật sự quán chán khi bỏ ra hơn 12 triệu, bỏ qua các dòng điện thoại giá tầm trung như A50,A70 để mua 7+ nhưng mới sử dụng hơn 1 tháng mà dung lượng pin chỉ còn 99%, vân tay có lúc tự dưng không nhận diện được. Quá thất vọng",1
"Máy mới sử dụng có hơn 1 tháng mà dung lượng tối đa của pin còn có 99%. Pin tụt nhanh dù 2900, ko dám chơi game chỉ lướt fb, messenger. Sạc 3 tiếng mới đầy",2
"Máy hở viền như này nhân viên Tgdđ bảo lỗi thẩm mĩ, ko được đổi máy mới. Chán hẳn",1
"Mới mua mới 1 được ít nhưng mà cảm thấy Pin 2900 tụt nhanh quá.loa nghe nhạc thì ok .game xũng đc",2
"Các bac có để ý thấy phần viền máy cạnh bên phải bị hở rõ không ạ, e hoang mang quá máy mới mua đc nửa tháng, không biết có phải thực trạng chung của ip không nữa.vừa không muốn mang máy đi bảo hành vì ngại đợi lâu mà ngày ngày nhìn cái viền màn hình không khít lại thấy ấm ức",2
"Máy mới mua mà thấy phần viền không khít đều, viền cạnh phải bị hở rõ, liệu có ảnh hưởng gì không ạ???",3
"Cạnh viền màn hình k được khít cho lắm
Mới dùng dc 20 ngày mà dung lượng pin sụt còn có 97%",2
"Sao máy mình mới mua được 5 ngày sạc 10 lần mà còn 99% vậy nhỉ.hay pin đểu nhỉ. Máy mới 100%",1
"Mình mới mua được một hôm, cấu hình mạnh dùng rất mượt. Wifi nhanh, Tiền nào của đó thôi, giá hiện tại rất OK rồi. ",2
"Mới mua đc 3 hôm, máy bắt wifi quá kém, pin sạc thì lâu dùg lại nhanh hết, nên mức giá này cảm thấy khá chát",3
"máy dùng ổn áp chỉ trừ pin QUÁ kém. đáng ra nên ghi dung lượng pin 1100 mAh thì ok ",2
"Sao mới mua mà lướt fb mess chưa tuộc 1% đã nóng rồi . Loa nghe nhạc rung cả đt . Lúc đeo tai nghe thao tác chuyển ứng dụng nghe rè",3
"Mới mua được 2 hôm
Chơi game tầm 30 phút nóng máy .  Mau hết pin quá . Không đủ nhu cầu cho 1 ngày sử dụng .",3
"E mua con 7 plus đc 5 ngày, hnay e thấy cái viền nó bị hở ra ạ. Mọi người cho e hỏi bh e ra tgdd có đc đổi máy mới k ạ",2
"em vừa mua 1 con ip7plus đc tầm 3 ngày, lúc e xem phim trên web cứ được một đoạn là nó lại bị ngừng lại và mất tiếng. Ad cho em hỏi là đây có phải lỗi do máy không, với lại e mua chưa đến 1 tháng có được ra tgdd đổi k an",3
"Mình mới mua hôm nay dùng may thấy ổn Nhưng chơi liên quân một trận thấy máy nóng ran lên ",3
"Máy mình mới mua hôm nay chơi game Pubg thôi mà máy nóng cực kỳ không biết có lỗi gì không nữa ",3
"Mọi thứ đều ok, cấu hình mạnh, màn hình cực nét, chiến game mạnh, chỉ duy nhất thật sự quá thất vọng về pin, pin tụt phải nói là "quá nhanh quá nguy hiểm". Mình mua máy mới nguyên seal, ngày đâu tiền sử dụng sau khi sạc đầy, từ 10h sáng đến 3h chiều chỉ còn 40%, 5h chiều máy chỉ còn 20%(mình chỉ dùng để lướt fb, zalo, xem tý youtube),còn thua con 5s của mình. Nếu chiến các game pubg moblie, liên quân,vv.. Mình đoán chơi được tầm 2 tiếng là máy cạn ngay. Bỏ ra hơn 12 triệu nhưng khá thất vọng về pin, còn thua những chiếc smart phone tầm trung và thấp chạy android như hiện nay. Cầm chiếc điện thoại mà ko tự tin, ko dám chơi game hay làm gì, cứ nỗi lo hết pin thường trực phải đem theo sạc dự phòng kè kè, sẽ khá ức chế. Nên mình khuyên nếu bạn nào cần một thiết bị có thể sử dụng cả ngày để làm việc thì ko nên mua. Còn những bạn cần 1 trải nghiệm cực ngon, "phê", cực tốt, giá ko quá cao thì hãy mua về trải nghiệm.",2
"Mình vừa mua ip 7plus dùng chưa đk 1 tháng mà rất nhanh hết pin, có hôm pin còn 30% mà để qua đêm đến tầm 4r sáng đã bị sập nguồn rồi và mấy lần trước cũg bị sụt pin nhanh như vậy. ",2
"Em mới mua iphon7plus tại tg di động.khi coi youtobe luc chuyển kenh loa co tieng rè . Cứ chuyển kenh khác la bị xong vẫn coi bình thường . Em da tắt hiệu ứng rồi manko hết cho em biết tai sao . Nếu lỗi co đổi mới đc ko zay",1
"Tôi vừa mua con iphone 7 plus 32G ngày 21/02/2019 tại cửa hàng thế giới di động số 198 đường D2, quận Bình Thạnh nhưng tôi thật sự thất vọng về dịch vụ ở đây. Máy vừa đập hộp ( chưa Active ) nhân viên đưa tôi xem có trầy xước gì không, tôi cầm máy bóp nhẹ thì nghe tiếng ọp ẹp tôi yêu cầu đổi máy khác nhưng nhân viên không đồng ý đổi và bảo là phải đưa đi bảo hành (mất 10-15 ngày) nếu có lỗi mới chịu đổi, máy tôi còn chưa sài thì sao phải đưa đi bảo hành, vô lý. Tôi mua máy tôi có quyền chọn lựa sản phẩm tôi ưng ý chứ? cứ đập hộp là bắt tôi phải lấy hay sao? máy nằm trong hộp thì tôi biết nó như thế nào? Nhân viên bảo trong vòng 14 ngày, nếu sử dụng sản phẩm thấy không ưng ý thì có quyền đổi sang máy khác, vậy tôi ngồi ngay trong cửa hàng (chưa mang máy ra khỏi cửa hàng) nhưng tôi không ưng ý về sản phẩm sao lại không chịu đổi cho tôi? Câu nói trong vòng 14 ngày có quyền đổi máy khác chỉ nói vui thui ah, khi yêu cầu đổi thì lí do này, lý do khác. Tôi đã mua sản phẩm ở thế giới di động rất nhiều lần và thật sự hài lòng dịch vụ ở nơi đây nhưng hôm nay lại xảy ra trường hợp này. Tôi bỏ ra 1 số tiền để mua 1 sản phẩm, điều tôi cần nhận lại là sự hài lòng chứ không phải để nhận lấy sự bực tức này. Thật sự thất vọng.",1
