CONTENT,STAR
"Mình vừa mua tặng bạn gái con này, màu bạc nhìn cũng giống Note10+ Aura Glow mà giá rẻ hơn nhiều, và có trả góp. Mình thích cây bút để crop hình và chỉnh sửa, note trên screenshot. Tới 3 camara sau nên chỉnh được khá nhiều chế độ, đặc biệt là góc rộng. Pin quá trâu luôn, mình xài gần 1 ngày rưỡi mới phải sạc. Nói chung khá hài lòng.",5
"Sản phẩm giá cả phải chăng, trải nghiệm mượt mà, định mua nhưng chờ khuyến mãi như thế nào. ",5
"Căn bản sau 2 tháng không có gì phàn nàn. Nhưng đến hôm nay sử dụng note đã xuất hiện khoảng đen tròn trên nền. Không viết được vào khoảng đen đó. Có bảo hành không, và bảo hành như thế nào ?",4
"Thấy mọi người chê quá, chứ mình xài gần 1 tháng rồi, mọi thứ vẫn tốt, sóng khỏe, pin lâu, sạc siêu nhanh, bút Spen thần thánh, màn hình khá sáng, chỉ có cảm biến vân tay là ko nhạy, với giá thế này thì ko nên đòi hỏi quá nhiều. Đây chỉ là dòng cận cao cấp gắn mác Note mà thôi.",5
"Các ae chê nhiều thế nhỉ,mình dùng thấy ổn mà,sau mấy bản cập nhật vân tay cũng ổn hơn,mở khuôn mặt lúc nhanh,lúc chậm nhưng cũng 0 đến nỗi nào,hiệu năng chơi đồ hoạ trung bình cũng ổn,camera chụp tối với mình quá tuyệt luôn",5
"Mình mua được hai tháng rồi.sài thấy mọi thứ đều ok trừ vân tay lâu lâu không ổn.camera sau thì bao đẹp luôn ấy .Giá cả phải chăng ma sao thấy ai cũng chê nhỉ?hay là mua điện thoại cũng có hên xui ta?",4
"Nói chung chung cũng khá ổn với tầm giá này, trải nghiệm dc bút S pen, sóng tốt, màn hình sáng, vân tay hơi kém tí.",5
"Mua dùng hơn 1 tuần. Chỉ tiếc ko có samsung pay, ngoài ra mọi thứ rất tuyệt, mượt mà, trơn tru, pin ổn ok",5
"Tôi không biết mấy các bạn nên nhưng của tôi thì quá ok. Vân tay nhạy. Chắc do các nha dán cường lực quá dày. Sau 3 lần sạc đủ 8 tiếng thì pin dùng cả ngày tối cần còn dư khoản 30%. Hiệu năng các thứ cũng vẫn ok. Ngoài việc nó giống a71 có thêm cái bút spen ra thì mọi thứ ok. ",5
"Cho mình hỏi con này có hỗ trợ samsung dex giống những con note khác không ? Mình không thấy ghi trong mục tính năng.",4
"Rất tốt mong công ty sân sửa lại cầm mẹ ra mới ảo và mờ Chơi game hỏi nóng mấy ....mong công ty sửa nhug lỗi đó hệ thống thì ok",5
"Đáp ứng tốt tất cả các nhu cầu, mặt lưng dễ xước mua về thì nên đi dán luôn kể cả đeo ốp",5
"Mình rất thích sản phẩm này. Phải nói là rất mượt dù sản phẩm đã ra mắt khá lâu. Mình mua hàng cũ nhưng vẫn còn như mới. Sài rất tốt chưa thấy lỗi gì. Ngoài vấn đề pin hơi tụt nhanh ra thì tất cả đều tốt. Với nhu cầu sử dụng bình thường như mình không chơi game thì pin như vậy là ổn không vấn đề gì. Cảm ơn tgdd",5
"Sản phẩm dùng rất tốt, cam quá đẹp, nhưng pin hơi yếu nha. Iphone dùng các thao tác cơ bản thì quá ok nhưng nếu chơi game phải xem lại. Máy nóng hơn so với các dòng android, rất hay vị văng game. Nch chơi game chỉ tầm 1h là cùng",5
"Đẳng cấp, xài ổn đến tận bây giờ dù có ra andoid nào thì cũng không thể so sánh được",5
"Dùng được gần 1 tháng máy dùng ok .có điều hơi hao pin. Đẫm cập Nhật lên ios mới nhất ",4
"Chơi game khá mượt, camera chụp rõ nét. Máy ko quá nóng khi chơi game. Ngại nhất là pin của ip hơi kém. Nên sắm sạc dự phòng. Khá hài lòng với cách phục vụ của nhân viên tgdđ 👍",5
"khi dùng app chụp hình (soda, ulike) hoặc khi tắt màn hình, lúc thì hoạt động hai loa lúc thì chỉ một loa phát tiếng dù là loa kép",4
"sản phẩm tốt mặc dù đã ra mắt hơn 4 năm, 32GB đủ dùng, pin ngày sạc 2 lần. ios còn lỗi tình trang pin báo sai, cứ tụt dần đều mỗi ngày 1%, bó tay",4
"Ủa cho em hỏi là iphone 7plus chính hãng của tgdd là không có loại 64G hay 128G dạ ? Hay là nó độc quyền 32G à . Còn mấy cái 7plus G cao là hàng nhái hay sao ? Tại em ra tgdd kiếm mà chỉ có 32G thôi nên mua luôn 😂 giờ thắc mắc lên hỏi 🤔🤔 ",5
"Mua em nó 30/4/2019 tối qua bị đạo tặc lấy mất đúng là giang hồ hiểm ác 😭😭😭😭😭😭😭",5
"Mua hồi tối. Giá 8. 990₫ ngon bổ rẻ kkkkk
Qua hnay giá 11tr :))))))))))))))))))))))))",5
"Đúng là hàng mỹ có khác hiệu năng lẫn trải nghiệm tuyệt vời cho dù 5nam nữa ko vấn đề gì đối với người sử dụng giải trí bình thường ko chơi game nhé",4
"Mình mới mua con này được 2 tuần tự nhiên bị lỗi cảm ứng. Hôm nay mình đã đổi được máy mới (nhưng hộp hơi củ chắc lưu kho lâu quá không biết có ảnh hưởng đến máy không) đổi máy mới thì máy chạy ngon lắm không bị lỗi gióng như con máy củ. Chị quản lý rất tốt, dể thương, không quá gắt như các quản lý ở các cửa hàng khác, nhân viên kĩ thuật thì kĩ tính, nhân viên trang trí dịu dàng, dáng máy rất đẹp. Cho nhân viên TGDD 5* về tất cả mọi phương diện.",5
"Mình mua hồi 30/04/2019 giá tận 14tr mà giờ còn 9tr -.- iphone cái gì cũng được trừ pin",4
"Máy xài mượt mà.cho dù đã 4 năm nhưng không thua kém những dòng Android tầm trung",4
"Đọc cmt thấy đa số là vấn đề pin. Mình mua máy được 10 ngày rồi. Pin vẫn 100%. Mình sạc đầy. Xong để từ 9h sáng đến 5h chiều, không sử dụng, không bật mạng, pin vẫn 100% không tụt. Là do đt mình lỗi nên pin ảo hay do nó thật sự tốt vậy nhỉ??? Mọi thứ đều rất ok, chơi game có nóng máy nhưng mình nghe nói là bình thường, quạt tí là mát lại. Loa lớn, pin cũng khá trâu. Mình chơi liên quân liên tục trong 3-4h tốn khoảng 60-70%. Mình thấy vậy là ok. Lúc mua đt nhân viên nhiệt tình, nói chuyện dễ thương hoà đồng. Mình rất hài lòng.",5
"Rất đẹp , xài ok ,  chup hinhf rat dep gi cung k cao lam nhưng xai dc 1nam dây sạc xài hãng báo k hỗ trợ . Ngoài ra rất ok từ máy tới cửa hàng bán máy rất tốt , ",5
"Ip7+ vẫn là sự lựa chọn tốt nhất! Cảm thấy rất hài lòng! Giá hơi cao so với các sp cùng phân khúc nhưng vẫn chọn 7+",5
"Máy dùng được 3 ngày. Máy ngon nhưng sạc lâu và mau hết pin. Máy em bị thiếu jack chuyển lightning to 3.5 rồi giờ sao???",4
"Đã mua lúc sáng. Máy ngon hơi bị nóng. Nhưng sao máy không có tặng kèm jack chuyển 3.5 sang lightning?",4
"Mọi thứ đều OK nhưng pin mau hết quá lướt fb có 1h mà mất gần 20% như vậy là lỗi pin hay dòng iPhone kiểu vậy ai minh chưa dùng iPhone bh",4
"Mới mua trả góp 50% lúc chiều. 
Sp tốt. Nv phục vụ nhiệt tình
Duyệt hồ sơ chưa tới 10p
Cho 5sao",5
"Mới mua 7 ngày sạc 3 lần 8 tiếng với 1 lần sạc thường. Ko chơi game chỉ lên mạng đọc tin tức mà pin còn 98%. Nạn rồi ghê",4
"Mua đc hơn 4 tháng máy dùng ok lắm ko có gì để chê nhân viên thì nhiệt tình , quyết định mua ip7p là ko sai.",5
"mình vừa mua sản phẩm được 1 tuần. đập hộp 3 lần mới được dt ưng ý.",5
"Mình mới mua con màu đen cho ông ck, xài OK.

Chờ 8+ giảm tầm 2tr là mua, mà không giảm, nên qua con này.

2 vk ck xài điện thoại cặp lun 😂",5
"Dt sạc đầy pin để cả ngày k dùng mà vẫn nhanh hết pin.m chi chơi game chút buổi tối thui cả ngày k dug mà toi ve con 20% pin",5
"Mua được 5 tháng rồi,máy đánh rơi như bổ củi vẫn chạy ngon rất mượt mà,đáng đồng tiền bát gạo,nhưng khuyên mọi người nên chọn máy màu đen nhé,nhân viên bán hàng thì khỏi nói,cho 5 sao luôn.",5
"Hàng nguyên box. Chỉ tiếc k được cảm giác khui hộp vì nhân viên khui hộ. Mình mua bản màu đen",4
"thôi đánh giá cái cho các bạn yên tâm mua đt
tớ dùng samsung 50s sợ quá ko chịu nổi lên đổi 7plus
đấy nói thế các bác hiểu.",5
"quen dùng anroi nên chưa quen với pin 
ngoài ra miễn bàn
nhân viên tư vấn nhiệt tình
",5
"Tất cả đều tốt mỗi tội chưa thử ngâm nước. Sự lựa chọn của mình dùng ip là hợp lý. Mua 14tr khi Note8 có 12tr. Không có từ giá như ",4
"Có ai bị trường hợp vặn nhẹ 2 đầu nghe tiếng tách trách không mọi người. Không biết lỗi gì nữa. Mới mua mới được 3 ngày nay mới phát hiện",5
"Điện thoại ngon bổ rẻ chơi game ko lát chi nong may thôi như Free Fire liên quan PUPG ",4
"Cảm nhận sau một tuần sử dụng, ở trong thời điểm này hiện tại iPhone 7+ rất tốt vì hiệu năng ổn định mượt mà với nhu cầu sử dụng mxh Facebook YouTube Intagram Zalo... thì không có gì trở ngại cả,mình ít khi chơi game nhưng Test thử vài tựa game online Pug và liên quân... rất ổn định nhé nhưng máy cảm giác sẽ nóng và hao pin nhanh vì chơi game, màn hình chuẩn đẹp, camera sau chụp rất tốt về ban ngày ảnh chi tiết và rõ nét, xóa phông tốt nếu bạn biết tận dụng tối đa, về đêm thì không được tốt lắm. nhưng bạn có thể cài app procam nhé nếu thích chụp ảnh phơi sáng ( giả lập ảnh phơi sáng nhé ) Còn về cam trước thật sự về chi tiết giống mấy em Nokia Lumia thời trước nên dùng app thứ ba bao đẹp đẹp, còn về thiết kế máy vẫn đẹp và sang khi cầm trên tay, còn về pin thì được một ngày nhé mọi người còn xài liên tục thì tầm 6 tiếng hết pin, sạc 2 tiếng rưỡi mới rần đầy ,rất hài lòng với nhân viên tgdd ở khu vực Tân Châu, Tây Ninh rất nhiệt tình và vui vẻ. ",5
"Mình thấy các bạn toàn hỏi máy mới mua bị tụt 2 hay 3% pin có dc đổi máy mới hay có làm sao không ạ tỏ ra rất lo lắng theo mình là không cần thiết Cho mình hỏi các bạn thông thường 1 con máy điện thoại từ lúc mới mua đến lúc các bạn muốn đổi đời máy khác là bao nhiêu năm và trong từng đấy năm đã bao nhiêu người phải thay pin cho máy rồi Như mình đây dùng 1 em iPhone 7 pluss như phá sạc vô tội vạ thậm chí nhiều lúc vừa cắm sạc vừa chơi 4 năm nay rồi mà pin bây giờ đang là 83% bị chai mất 17% dùng trong 4 năm mà mình dùng thấy vẫn OK nói chung không khác lúc mới là mấy mình nghĩ nếu dùng 2 năm nữa cùng lắm nó chai thêm 10% nữa là cao đến lúc đó thì mình đổi máy mới là vừa nhiều bạn mình thấy rất khổ nào là chơi ít tắt hết chức năng thông minh của máy nhằm tiết kiệm pin sợ hỏng pin rồi canh thời gian sạc máy không sợ cắm lâu lại chai pin ....vừa khổ lại vừa bất tiện máy mình mua để nó phục vụ mình cơ mà đã là smattphone có nghĩa là đt thông minh mà mình tắt hết chức năng đi để tk pin thì đâu còn gọi là đt thông minh nữa mong các bạn hiểu vấn đề theo mình cứ dùng tẹt ga đi bật hết tính năng thông minh của đt lên nó sinh ra để phục vụ mình cơ mà cứ dùng tẹt ga đi không phải lo gì cả ",5
"Hiệu năng: Ổn định với nghe gọi, nhắn tin, fb, zalo, youtube và một số game offline như Kingdom rush, kingdom frontier, kingdom origin. Mình không chơi game online.
Màn hình chất lượng với màu sắc chân thật, đẹp, màu đen sâu nhìn buổi tối đỡ mỏi mắt
Loa ngoài lẫn nghe tai nghe khá hay. Đầy đủ âm bass treble.
Pin sử dụng đủ cho 1 - 1,5 ngày tùy nhu cầu xài ít hay nhiều.
Camera chụp đẹp, nhanh, hiệu quả
Tuy nhiên Tầm giá trên 11 củ hiện tại có nhiều lựa chọn ổn hơn đến từ Android với pin, hiệu năng hơn hẳn nha các bạn.",4
"Hôm nay mình đi mua cây IP 7Plus cắc cớ rất là nhiệt tinh 
Thank cắc ci điện máy xanh bến sung ạ 😘😘",5
"Luôn trung thành iPhone . Camera chân thực-máy lâu xuống nếu lo chơi game nặng- làm việc rất OK-  camera các dòng máy khác cứ bị trắng trắng ảo ảo . ",5
"Tôi khuyên mọi người không lên cập nhật lên ios 13 tuột pin nhanh... Đã lên ios 13 rồi Apple khoá sign không hạ xuống đc.",4
"Thật là tuyệt vời, máy chụp ảnh đẹp, chơi game mượt, loa nghe nhạc hay, pin vẫn hiệu năng đỉnh 100%. Đặc biệt nhân viên bên dienmayxanh.com hỗ trợ mình thật tuyệt. Mình khui máy mà hình thức máy bị trầy xước cấn móp là được đổi cái khác liền, khui 2 cái bị lỗi hình thức bên ngoài dù máy mới full box 100%  khui cái thứ 3 mới được. ",5
"Ko biết là máy nó có bảo ảo ko mà mình mua ở TGDĐ hàng vn/a đến giờ là 7 tháng rồi mà pin vẫn 100% . Ngày sạc 1 lần có ngày 2 lần chủ yếu là sạc qua đêm ",5
"Cho mình hỏi mình mua máy đc ba tháng mà tuột 98% pin",4
"Mình mới mua 11 ngày pin chỉ còn 99% có đc bảo hành ko ạ. Mỗi ngày sạc 1 lần ko vừa sạc vừa dùng, ko chơi game",4
"Mới mua dk 3 ngày xài OK với tầm giá a em nên mua xài đi vài bữa hết máy mới đó.",5
"Đẳng cấp iPhone...sử dụng chẳng có gì phải Phàn nàn cả còn tuy vào mục địch sử dụng và cách sử dụng của mới người thôi",5
"Sản phẩm dùng đã được sử dụng 2 ngày, nhìn chung khá tốt, chưa có hiện tượng gì xảy ra Chơi game nhanh hết pin thôi... còn bình thường nghe gọi lướt mạng 1 ngày thoải mái.",5
"Sản phẩm dùng đã được sử dụng 2 ngày, nhìn chung khá tốt, chưa có hiện tượng gì xảy ra. Dịch vụ tư vấn khá tốt. Cho 5 sao!!! <3",5
"Mới mua đươc 1 tuần máy rất ok chơi game mượt , nhưng lướt fb hay wed xíu là máy nóng lên v mọi người ",4
"Mới  chưa đc 1 tháng mà chay 2% tgdđ trả lời giúp ? . Ae ai cùng cảnh ngộ xin cách xử lý . Ko xạc qua đêm ko vừa dùng vừa xạc nha . Có ai đổi đc máy khác ko?",4
"Mới mua về dùng đã lắm loa to dùng mượt chơi game thì hết chê luôn.nói chung là ok",5
